doc_id,chunk_id,title,text,url,intent,token_count
216,1,13 Obat Diet Alami yang Membantu Menurunkan Berat Badan,"mengonsumsi cuka apel sebelum makan juga dapat memperlambat proses pencernaan sehingga memberi efek kenyang lebih lama dan mencegah makan berlebihan . sub - topik 4 . kopi hitam kopi hitam dapat menjadi pilihan bahan alami untuk membantu menurunkan berat badan . ini karena kandungan kafeinnya yang diketahui berpotensi meningkatkan metabolisme tubuh dan mempercepat pembakaran lemak . kafein dalam kopi hitam merangsang sistem saraf pusat dan meningkatkan produksi adrenalin . efek ini membantu memecah lemak dalam tubuh secara efisien agar cepat digunakan sebagai energi . jika dikonsumsi tanpa gula atau tambahan lainnya , kopi hitam tidak akan menambah asupan kalori harian . sub - topik 5 . tehoolong teh oolong dikenal sebagai salah satu obat alami dan minuman rendah kalori untuk diet . ini karena kandungan kafein dan katekin di dalamnya . dikutip dari study finds , kafein dalam teh oolong bisa meningkatkan oksidasi lemak sehingga tubuh dapat membakar lebih banyak lemak sebagai sumber energi . selain itu , teh oolong membantu mengontrol gula darah sehingga mengurangi keinginan untuk mengonsumsi makanan manis dan mencegah lonjakan energi yang berlebihan . untuk hasil yang lebih optimal , anda dapat mengonsumsi teh oolong sebanyak 1 2 cangkir sehari tanpa gula atau pemanis tambahan . 11 makanan penurun berat badan agar tubuh ramping sub - topik 6 . jahe obat diet alami yang bisa anda buat sendiri di rumah yaitu air jahe . jahe bermanfaat menurunkan berat badan berkat kandungan aktif bernama ginerol . ginerol dapat meningkatkan metabolisme tubuh untuk membakar kalori lebih banyak . konsumsi air jahe di sela - sela waktu makan juga membantu mengontrol nafsu makan sehingga mencegah makan berlebihan . untuk mengonsumsinya , cukup rebus jahe dengan air . agar lebih nikmat , campurkan jahe dengan lemon dan madu . anda juga bisa menambahkan jahe sebagai penyedap pada beberapa menu diet anda . sub - topik 7 . kunyit asam kunyit asam memiliki berbagai manfaat yang mendukung program penurunan berat badan secara alami . sebagai obat diet alami , kunyit mengandung senyawa aktif kurkumin yang dapat meningkatkan metabolisme tubuh dan mempercepat pembakaran lemak . sementara itu , asam jawa dikenal kaya akan serat yang mendukung gerakan usus dan memperlancar pencernaan . minum kunyit asam juga dapat meningkatkan energi dan stamina sehingga",https://hellosehat.com/nutrisi/diet/obat-diet-alami/,"berat_badan, kesehatan_ibu, kesehatan_pencernaan",384
216,2,13 Obat Diet Alami yang Membantu Menurunkan Berat Badan,". sebagai obat diet alami , kunyit mengandung senyawa aktif kurkumin yang dapat meningkatkan metabolisme tubuh dan mempercepat pembakaran lemak . sementara itu , asam jawa dikenal kaya akan serat yang mendukung gerakan usus dan memperlancar pencernaan . minum kunyit asam juga dapat meningkatkan energi dan stamina sehingga anda tidak lemas saat menjalankan diet . sub - topik 8 . daunmint tahukah anda bahwa aroma segar daun mint membantu mengurangi keinginan untuk ngemil atau makan berlebihan ? kandungan mentol dalam mint memiliki efek menenangkan pada otot - otot halus di saluran pencernaan sehingga meringankan kembung dan ketidaknyamanan setelah makan . ini dapat membuat perut terasa lebih ringan dan tidak terlalu penuh . alhasil , nafsu makan pun lebih terkontrol sehingga anda bisa disiplin menjalani diet . anda bisa memasukkan daun mint dalam infused water , protein shake , atau minuman diet lainnya . sub - topik 9 . bijifenugreek fenugreek , atau kelabat dalam bahasa indonesia , adalah salah bahan alami yang bisa dimanfaatkan sebagai obat untuk diet . manfaat ini tertulis dalam salah satu penelitian dalam jurnal clinical nutrition research yang dilakukan pada 9 wanita sehat dengan berat badan berlebih . hasil penelitian menunjukkan bahwa mengonsumsi teh fenugreek dapat menurunkan nafsu makan . penurunan nafsu makan ini berpotensi membantu seseorang untuk mengontrol porsi makan . hal ini tentunya dapat mendukung upaya penurunan berat badan . tips diet rendah kalori untuk turunkan berat badan sub - topik 10 . lidah buaya lidah buaya bermanfaat untuk diet berkat kandungan antrakuinon dan saponin . dua senyawa alami yang memiliki efek laksatif ringan . antrakuinon bekerja dengan merangsang otot usus untuk meningkatkan pergerakan feses yang dapat membantu meringankan sembelit . dengan pencernaan yang lebih lancar , tubuh dapat lebih efisien dalam menyerap nutrisi dan mengeluarkan racun . hal ini juga mendukung metabolisme dan pembakaran lemak . kandungan air yang tinggi dalam lidah buaya juga menjaga keseimbangan cairan tubuh selama melakukan diet sehingga mencegah dehidrasi . sub - topik 11 . jeruk nipis jeruk nipis termasuk dalam obat pelangsing alami karena memiliki kandungan yang baik untuk menurunkan berat badan . vitamin c dalam jeruk nipis membantu meningkatkan pembakaran kalori",https://hellosehat.com/nutrisi/diet/obat-diet-alami/,"berat_badan, kesehatan_ibu, kesehatan_pencernaan",384
216,3,13 Obat Diet Alami yang Membantu Menurunkan Berat Badan,"yang tinggi dalam lidah buaya juga menjaga keseimbangan cairan tubuh selama melakukan diet sehingga mencegah dehidrasi . sub - topik 11 . jeruk nipis jeruk nipis termasuk dalam obat pelangsing alami karena memiliki kandungan yang baik untuk menurunkan berat badan . vitamin c dalam jeruk nipis membantu meningkatkan pembakaran kalori dan lemak sehingga mempercepat penurunan berat badan . jeruk nipis juga mengandung serat pektin yang berpotensi mengurangi nafsu makan . serat pektin bisa memperlambat proses pencernaan dan memberikan perasaan kenyang lebih lama . sub - topik 12 . daun jati belanda daun jati belanda guazuma ulmifolia adalah obat herbal yang sering digunakan untuk berbagai masalah kesehatan , termasuk untuk mendukung penurunan berat badan . senyawa tanin yang terkandung dalam jati belanda dapat mengikat lemak dan mengurangi penyerapannya ke dalam darah . artinya , lebih sedikit lemak yang disimpan dalam tubuh . beberapa senyawa dalam jati belanda , seperti flavonoid dan tanin , juga dapat memberikan rasa kenyang yang lebih lama . ini membantu mengurangi keinginan untuk makan berlebihan . dari khasiat tersebut , daun jati belanda membantu mengatur asupan kalori yang mendukung program diet . sub - topik 13 . kayu manis kayu manis bisa menurunkan berat badan dengan meningkatkan metabolisme tubuh . ini berkat kandungan senyawa aktif seperti kuminaldehida dan polifenol . kedua kandungan ini membantu meningkatkan pembakaran kalori dan pemecahan lemak lebih efisien . selain itu , kayu manis dapat mengurangi nafsu makan dengan memperlambat proses pencernaan , memberikan rasa kenyang lebih lama , dan membantu mengontrol asupan kalori . untuk memanfaatkannya , anda dapat mengonsumsi teh kayu manis , menambahkannya pada makanan seperti oatmeal atau smoothie , atau mencampurnya dengan madu . memanfaatkan bahan alami ataupun obat herbal dapat membantu menurunkan berat badan . akan tetapi , konsumsinya tidak bisa menjadi satu - satunya cara untuk mencapai hasil diet yang optimal . anda tetap harus menerapkan pola makan defisit kalori yang disesuaikan dengan kebutuhan gizi dan kondisi tubuh , olahraga secara rutin , dan manajemen stres serta waktu istirahat yang baik . sub - topik ringkasan berikut adalah bahan dan obat alami untuk diet yang dapat membantu menurunkan berat badan . teh hijau . lemon . cuka apel .",https://hellosehat.com/nutrisi/diet/obat-diet-alami/,"berat_badan, kesehatan_ibu, kesehatan_pencernaan",384
216,4,13 Obat Diet Alami yang Membantu Menurunkan Berat Badan,"kalori yang disesuaikan dengan kebutuhan gizi dan kondisi tubuh , olahraga secara rutin , dan manajemen stres serta waktu istirahat yang baik . sub - topik ringkasan berikut adalah bahan dan obat alami untuk diet yang dapat membantu menurunkan berat badan . teh hijau . lemon . cuka apel . kopi hitam . teh oolong . jahe . kunyit asam . daun mint . biji fenugreek . daun jati belanda . kayu manis . jeruk nipis . lidah buaya .",https://hellosehat.com/nutrisi/diet/obat-diet-alami/,"berat_badan, kesehatan_ibu, kesehatan_pencernaan",84
224,0,Penting! Hindari 10 Menu Sarapan yang Bikin Gemuk,"penting ! hindari 10 menu sarapan yang bikin gemuk . sarapan bisa memasok sumber energi untuk beraktivitas seharian . namun , ada sejumlah menu sarapan yang tak hanya menyumbang energi , tapi juga bisa bikin gemuk . apa saja makanan yang sebaiknya dihindari saat sarapan ? sub - topik menu sarapan yang bikin gemuk sarapan memiliki sederet manfaat untuk kesehatan , seperti menjadi sumber energi . menurut riset dalam jurnal nutrients 2018 , seseorang yang rutin sarapan dapat menurunkan asupan gula tambahan dan meningkatkan asupan serat , vitamin , zat besi , dan folat . namun , anda perlu berhati - hati dalam memilih makanan untuk sarapan . salah pilih menu sarapan seperti daftar di bawah ini justru bisa bikin anda gemuk . sub - topik 1 . sereal manis banyak orang yang berpikir bahwa sereal sarapan adalah pilihan yang bergizi karena klaim terbuat dari biji - bijian utuh . padahal , produksi sereal kemasan ini melewati sejumlah proses yang panjang sehingga produk akhirnya hanya mengandung sedikit sisa gandum utuh . meski disebut - sebut sereal tergolong makanan fortifikasi atau penambahan zat gizi , sereal kemasan umumnya memiliki kandungan gula cukup tinggi dan rendah protein . menurut data dari food data central , 1 porsi 100 gram quaker oatmeal mengandung sekitar 379 kkal dengan gula sebanyak 16 , 7 gram . jumlah kalori yang cukup tinggi ini dapat berkontribusi pada kenaikan berat badan anda . sub - topik 2 . pancake pancake mengandung susu dan telur yang jika diolah dengan tepat dapat membantu memangkas lemak di sekitar perut . namun , pancake biasanya diolah sedemikian rupa dengan tambahan bahan lainnya untuk mencapai bentuk dan tekstur uniknya . kadar protein dalam pancake memang masih lebih tinggi daripada menu sarapan lainnya , tapi bahan utamanya adalah tepung terigu putih . tepung terigu putih berasal dari gandum yang melalui proses pengolahan yang menghilangkan banyak kandungan zat gizi . selain itu , pancake biasanya ditaburi selai cokelat atau sirup jagung yang tinggi gula . karbohidrat dan gula berlebih dapat menyumbang kenaikan berat badan dan lonjakan gula darah . sub - topik 3 . omelet telur adalah salah satu makanan sehat yang kaya protein , lemak sehat , serta banyak vitamin dan mineral penting . telur juga sangat mengen",https://hellosehat.com/nutrisi/resep-sehat/6-menu-sarapan-tidak-sehat-bikin-gemuk/,"berat_badan, kesehatan_ibu, fakta_gizi",384
224,1,Penting! Hindari 10 Menu Sarapan yang Bikin Gemuk,"jagung yang tinggi gula . karbohidrat dan gula berlebih dapat menyumbang kenaikan berat badan dan lonjakan gula darah . sub - topik 3 . omelet telur adalah salah satu makanan sehat yang kaya protein , lemak sehat , serta banyak vitamin dan mineral penting . telur juga sangat mengenyangkan dan rendah kalori , sehingga cocok untuk dijadikan menu diet anda . namun , telur yang diolah menjadi omelet untuk menu sarapan ternyata bisa bikin anda gemuk . pasalnya , omelet yang mengandung telur juga dicampurkan dengan bahan lain seperti mentega , parutan keju , dan irisan daging akan menyumbang asupan kalori cukup tinggi . agar omelet kaya serat dan menyehatkan , hilangkan isian daging dan kejunya lalu ganti dengan irisan sayur . sub - topik 4 . roti panggang roti panggang sekilas tampak seperti menu sarapan yang ringan jika dibandingkan dengan menu lain karena tidak mengandung gula tambahan . namun , roti putih biasa yang dipanggang ini dapat menjadi menu sarapan yang bisa bikin pinggang dan perut melar karena dua alasan penting . pertama , produk roti putih yang dijual di pasaran terbuat hampir seluruhnya terbuat dari tepung terigu putih . roti putih ini tinggi karbohidrat olahan dan rendah serat sehingga dapat menyumbang lonjakan kadar gula darah . peningkatan gula darah mengarah pada kebiasaan ngemil sepanjang siang karena membuat anda lebih cepat lapar . kedua , olesan margarin dan selai pada roti panggang anda juga dapat berkontribusi pada kenaikan berat badan . pasalnya , margarin dan selai mengandung lemak jenuh yang dapat menumpuk di tubuh dan bikin gemuk . sub - topik 5 . minuman kopi kemasan pada dasarnya , kopi bukanlah minuman yang berbahaya untuk kesehatan . bahkan , situs harvard school of public health menyebut kopi sebagai minuman yang menyehatkan bila dikonsumsi dalam jumlah wajar . namun , kopi juga bisa berbalik menyerang kesehatan anda jika tidak dikonsumsi dengan benar , misalnya dengan menambah sirup , krimer , hingga whipped cream . selain itu , minuman kopi kemasan sebagai menu sarapan sebaiknya anda hindari karena bisa bikin gemuk dan meningkatkan risiko masalah kesehatan lainnya . pasalnya , kopi instan cenderung memiliki kandungan gula tambahan dan lemak trans yang cukup tinggi . aturan minum kopi untuk anda yang meminumnya setiap",https://hellosehat.com/nutrisi/resep-sehat/6-menu-sarapan-tidak-sehat-bikin-gemuk/,"berat_badan, kesehatan_ibu, fakta_gizi",384
224,2,Penting! Hindari 10 Menu Sarapan yang Bikin Gemuk,"##ped cream . selain itu , minuman kopi kemasan sebagai menu sarapan sebaiknya anda hindari karena bisa bikin gemuk dan meningkatkan risiko masalah kesehatan lainnya . pasalnya , kopi instan cenderung memiliki kandungan gula tambahan dan lemak trans yang cukup tinggi . aturan minum kopi untuk anda yang meminumnya setiap hari sub - topik 6 . nasi goreng banyak resep nasi goreng yang jadi menu favorit masyarakat indonesia dan termasuk salah satu makanan sumber kolesterol tinggi . sepiring nasi goreng sebenarnya tinggi kalori dan lemak jenuh karena jumlah nasi dan minyak yang digunakan cukup banyak . dalam 1 mangkok nasi goreng atau sekitar 200 gram mengandung setidaknya 333 kkal dengan 34 % lemak , 51 % karbohidrat , dan 15 % protein . semangkok nasi goreng juga dapat diolah dengan berbagai saus tambahan yang biasanya dibuat dengan minyak . dengan kandungan lemak , karbohidrat , dan tambahannya , tak heran bila nasi goreng termasuk menu sarapan yang bisa bikin bobot tubuh bertambah . sub - topik 7 . gorengan siapa sih yang tidak tergiur dengan gorengan , terutama dikonsumsi saat masih hangat ? namun , anda sebaiknya mulai mengurangi konsumsi gorengan sebagai menu sarapan karena bisa bikin berat badan susah turun atau makin gemuk . bahan dasar gorengan seperti tahu , tempe , dan sayuran sebenarnya memiliki kandungan zat gizi penting yang bermanfaat untuk kesehatan . sayangnya , bahan tambahan seperti tepung dan garamnya yang membuat gorengan justru jadi makanan yang harus dihindari . tak hanya itu , proses memasak dengan banyak minyak yang digunakan berkali - kali juga membuat makanan ini jadi tinggi lemak jenuh . kedua hal inilah yang dapat memicu kegemukan jika dikonsumsi secara berlebihan . sub - topik 8 . makanan cepat saji terkadang , makanan cepat saji memang menggiurkan , terutama karena anda bisa mendapatkannya dengan cepat tanpa perlu masak sendiri . sekilas , menu sarapan ini mungkin terlihat singkat dan sedikit . namun , ketahuilah bahwa sebagian besar pilihan sarapan cepat saji dikemas dengan kandungan kalori dan lemak yang tinggi . hal ini didapat dari isian pada menu atau topping nya , misalnya sandwich atau burrito dengan telur , bacon , sosis , keju , atau patty dari daging olahan . menurut studi dalam eastern",https://hellosehat.com/nutrisi/resep-sehat/6-menu-sarapan-tidak-sehat-bikin-gemuk/,"berat_badan, kesehatan_ibu, fakta_gizi",386
224,3,Penting! Hindari 10 Menu Sarapan yang Bikin Gemuk,"saji dikemas dengan kandungan kalori dan lemak yang tinggi . hal ini didapat dari isian pada menu atau topping nya , misalnya sandwich atau burrito dengan telur , bacon , sosis , keju , atau patty dari daging olahan . menurut studi dalam eastern medical college journal 2020 , makanan cepat saji dapat memicu hiperkolesterolemia , hipertensi , diabetes tipe 2 , obesitas dan penyakit kardiovaskular . sub - topik 9 . smoothiesinstan tahukah anda bahwa tidak semua jenis smoothies dan jus buah menyehatkan ? beberapa jenis smoothie siap minum atau kemasan sebagian besar ditambahkan banyak gula dan tidak dibuat dari bahan segar . smoothies juga cenderung rendah protein , sehingga tidak akan membuat anda kenyang dalam waktu lama . pasalnya , ada tambahan gula yang cukup banyak untuk membuat jus dan smoothie terasa lebih enak dan manis . alternatifnya , anda bisa membuat smoothie dan jus yang lebih sehat di rumah dengan takaran gula yang lebih sedikit . cobalah untuk menggabungkan bahan - bahan sehat , seperti sayuran dan buah segar , kacang - kacangan , serealia , susu rendah lemak , dan bubuk protein . sub - topik perlu anda ketahui meski sama - sama terbuat dari buah dan sayuran , jumlah kalori pada smoothies cenderung lebih banyak daripada jus . hal ini dikarenakan adanya tambahan bahan seperti yoghurt , susu , hingga es krim . sub - topik 10 . mi instan sebagian orang mungkin mengonsumsi mi instan untuk sarapan karena mudah diolah dan mengenyangkan . namun , anda perlu tahu bahwa mi instan tinggi kalori dan natrium sehingga termasuk menu sarapan yang bisa bikin gemuk . dalam setiap 1 porsi mi instan 80 gram mengandung 380 kkal dengan 31 % lemak , 60 % karbohidrat , dan 9 % protein . kandungan lemak jenuh dalam jumlah banyak yang masuk ke tubuh anda inilah yang berkontribusi besar pada kenaikan berat badan . meski sarapan sangat penting untuk memulai hari , bukan berarti anda boleh makan sembarangan . pilihlah menu sarapan yang padat nutrisi , mengenyangkan , serta rendah lemak dan kalori agar tidak bikin anda gemuk .",https://hellosehat.com/nutrisi/resep-sehat/6-menu-sarapan-tidak-sehat-bikin-gemuk/,"berat_badan, kesehatan_ibu, fakta_gizi",375
228,0,9 Tips Puasa Sehat agar Tetap Segar di Bulan Ramadan,"9 tips puasa sehat agar tetap segar di bulan ramadan . ada banyak perubahan pola hidup selama bulan puasa , mulai dari pola tidur , makan , hingga aktivitas sehari - hari . meski begitu , rutinitas seperti bekerja atau kuliah tetap harus dijalankan . agar selalu sehat dan fit , berikut beberapa tips puasa sehat yang bisa anda lakukan . sub - topik tips menjaga kesehatan saat puasa berikut ini beberapa ti ps menjaga kesehatan di bulan ramadan yang bisa anda lakukan . sub - topik 1 . penuhi kebutuhan cairan salah satu tantangan yang dihadapi saat berpuasa adalah potensi dehidrasi . maka itu , kebutuhan hidrasi tubuh perlu tetap dipenuhi dengan baik , dengan cara minum air yang cukup saat sahur dan berbuka . dianjurkan untuk tetap minum 8 gelas air mineral setiap hari , sama seperti jumlah asupan air minum setiap hari . pola minum air selama puasa dapat dilakukan pembagian 2 - 4 - 2 , yaitu 2 gelas saat berbuka , 4 gelas antara buka dan sahur , dan 2 gelas lagi saat sahur . selain mengonsumsi air putih , anda dapat mengonsumsi air kelapa saat berbuka puasa untuk mengembalikan hidrasi tubuh yang hilang . air kelapa dapat memulihkan dehidrasi lebih cepat dibandingkan air putih karena kandungan elektrolit di dalamnya . 8 kegiatan selama puasa di rumah agar tetap sehat dan bugar sub - topik 2 . jangan lewatkan sahur cara agar tetap sehat saat puasa adalah jangan pernah melewatkan sahur . sama seperti sarapan pagi , sahur adalah bagian terpenting untuk menambah asupan energi selama seharian sampai tiba waktu berbuka . saat sahur , sebaiknya makan dengan zat gizi seimbang dari karbohidrat kompleks , serat , dan protein . anda bisa mengonsumsi makanan seperti beras merah , gandum , dan oat yang membuat kenyang lebih lama . sementara itu , asupan protein bisa anda dapatkan dari ayam , ikan , daging , telur , tempe , atau tahu yang membantu menambah energi anda sepanjang hari . sub - topik 3 . makan secukupnya banyak orang yang berpikir bahwa makan banyak saat sahur bisa membuat tubuh tidak lapar atau lemas . padahal , makan berlebihan justru dapat membuat kekenyangan , tidak nyaman pada perut , hingga gangguan pencernaan . selain itu , banyak orang yang",https://hellosehat.com/nutrisi/tips-makan-sehat/8-cara-menjaga-tubuh-agar-tetap-fit-saat-puasa/,"Kesehatan_umum, kesehatan_ibu, makanan_sehat",384
228,1,9 Tips Puasa Sehat agar Tetap Segar di Bulan Ramadan,"sub - topik 3 . makan secukupnya banyak orang yang berpikir bahwa makan banyak saat sahur bisa membuat tubuh tidak lapar atau lemas . padahal , makan berlebihan justru dapat membuat kekenyangan , tidak nyaman pada perut , hingga gangguan pencernaan . selain itu , banyak orang yang kalap ketika menyantap hidangan berbuka . langsung mengonsumsi banyak makanan saat berbuka akan membuat perut kembung dan begah . itu sebabnya , makan secukupnya dianjurkan sahur dan saat berbuka puasa agar tubuh tetap fit . anda bisa makan secara bertahap , saat berbuka awali dengan minum air putih dan kurma . kemudian , anda dapat makan besar setelah solat tarawih . setelah itu , anda dapat makan dengan porsi yang pas saat sahur . sub - topik apa saja manfaat puasa untuk kesehatan ? detoksifikasi tubuh . menurunkan berat badan . meningkatkan sensitivitas insulin . meningkatkan fungsi otak . memperbaiki kualitas tidur . menurunkan risiko penyakit kronis . sub - topik 4 . hindari makanan berminyak tips puasa sehat selanjutnya yaitu menghindari makanan berminyak . menu gorengan untuk berbuka puasa memang menggoda sekali . namun , ada baiknya anda menghindari segala bentuk makanan yang digoreng dengan minyak dalam jumlah banyak agar fit saat puasa . pasalnya , makanan ini akan meningkatkan risiko kenaikan kolesterol dalam tubuh anda . selain itu , penumpukkan lemak bisa membuat berat badan naik saat puasa . lebih baik pilih makanan yang direbus , dikukus , atau dipepes yang biasanya lebih rendah lemak . anda juga bisa memilih minyak sehat untuk menggoreng , seperti minyak zaitun , minyak kanola , atau biji bunga matahari . sub - topik 5 . mengurangi makanan dan minuman yang manis mengurangi makanan dan minuman manis juga merupakan tips menjaga kesehatan saat puasa . minuman manis memang penting dikonsumsi saat berbuka untuk menormalkan kadar gula darah kembali setelah berpuasa seharian . biasanya , minuman manis dan dingin juga dikonsumsi untuk melepas dahaga setelah menahan haus seharian . namun , anda harus tetap memperhatikan jumlah asupan gula harian yang dikonsumsi yaitu sebanyak 50 gram per hari . daripada mengonsumsi minuman manis dari gula pasir , sebaiknya pilih jus buah tanpa tambahan gula yang mengandung serat yang baik untuk kesehatan . sub - topik 6 . olahraga",https://hellosehat.com/nutrisi/tips-makan-sehat/8-cara-menjaga-tubuh-agar-tetap-fit-saat-puasa/,"Kesehatan_umum, kesehatan_ibu, makanan_sehat",384
228,2,9 Tips Puasa Sehat agar Tetap Segar di Bulan Ramadan,"seharian . namun , anda harus tetap memperhatikan jumlah asupan gula harian yang dikonsumsi yaitu sebanyak 50 gram per hari . daripada mengonsumsi minuman manis dari gula pasir , sebaiknya pilih jus buah tanpa tambahan gula yang mengandung serat yang baik untuk kesehatan . sub - topik 6 . olahraga teratur tips puasa tetap sehat yaitu dengan melakukan olahraga secara teratur . aktivitas fisik memiliki banyak manfaat bagi kesehatan fisik dan mental , bahkan selama bulan puasa . anda dapat melakukan olahraga saat puasa dengan intensitas ringan sampai sedang setelah berbuka . sebaiknya , hindari berolahraga secara intens saat terik matahari atau saat perut kosong agar tidak dehidrasi atau kelelahan . lakukan olahraga selama 30 menit dengan jalan kaki , bersepeda , joging ataupun latihan lain yang sesuai dengan kondisi tubuh anda . 9 cara buka puasa yang sehat agar puasa makin lancar sub - topik 7 . tidur yang cukup selain memperhatikan asupan makanan , pengaturan pola tidur merupakan hal yang penting . mengantuk selama puasa bukanlah disebabkan karena tidak makan dan minum seharian , melainkan karena anda tidak memiliki waktu tidur yang cukup . jika harus bangun pagi untuk menyiapkan makan sahur , pada malam harinya anda tidak boleh begadang untuk keperluan yang tidak terlalu penting . usahakan untuk tidur lebih cepat dari biasanya , misalnya sesudah salat tarawih . kurang tidur akan memengaruhi kinerja otak sehingga menghambat aktivitas anda nantinya . sub - topik 8 . makan buah yang mengandung air makan buah yang mengandung air dapat menjadi tips puasa sehat . hal ini karena buah yang mengandung banyak air baik untuk menjaga hidrasi dan memenuhi kebutuhan zat gizi selama bulan puasa . beberapa buah yang mengandung banyak air yaitu semangka , jeruk , pepaya , atau pir . pastikan untuk memasukkan berbagai jenis buah dalam menu sahur dan berbuka agar tubuh tetap sehat . buah - buahan juga dapat menjadi alternatif yang lebih sehat dibandingkan dengan makanan atau minuman manis lainnya . sub - topik 9 . konsumsi kurma saat berbuka puasa tips puasa sehat lainnya yaitu dengan mengonsumsi kurma saat berbuka puasa . kurma adalah sumber energi cepat karena mengandung gula alami seperti glukosa , fruktosa , dan sukrosa . karena kandungan inilah kurma bermanfaat mengembalikan kadar gula darah yang rendah selama berpuasa",https://hellosehat.com/nutrisi/tips-makan-sehat/8-cara-menjaga-tubuh-agar-tetap-fit-saat-puasa/,"Kesehatan_umum, kesehatan_ibu, makanan_sehat",384
228,3,9 Tips Puasa Sehat agar Tetap Segar di Bulan Ramadan,"konsumsi kurma saat berbuka puasa tips puasa sehat lainnya yaitu dengan mengonsumsi kurma saat berbuka puasa . kurma adalah sumber energi cepat karena mengandung gula alami seperti glukosa , fruktosa , dan sukrosa . karena kandungan inilah kurma bermanfaat mengembalikan kadar gula darah yang rendah selama berpuasa . buah ini juga mengandung air dan elektrolit seperti kalium , magnesium , dan natrium . ini dapat membantu menggantikan cairan dan elektrolit yang hilang selama puasa . selain itu , kandungan serat dalam kurma mencegah makan berlebihan saat berbuka puasa . pasalnya , serat mengontrol nafsu makan dan membuat kenyang lebih lama . agar manfaat puasa untuk kesehatan dapat terasa optimal , anda dapat mengikuti tips di atas . perlu diingat , berpuasa sebulan penuh dari sisi agama maupun kesehatan memiliki banyak manfaat . jadi , gunakan kesempatan puasa ramadan ini sebagai momentum untuk meningkatkan kesehatan . sub - topik ringkasan berikut tips sehat agar tubuh tetap fit selama puasa di bulan ramadan . penuhi kebutuhan cairan . jangan lewatkan sahur . makan secukupnya . hindari makanan berminyak . mengurangi makanan dan minuman yang manis . olahraga teratur . tidur yang cukup . makan buah yang mengandung air . konsumsi kurma saat berbuka puasa .",https://hellosehat.com/nutrisi/tips-makan-sehat/8-cara-menjaga-tubuh-agar-tetap-fit-saat-puasa/,"Kesehatan_umum, kesehatan_ibu, makanan_sehat",206
233,0,"11 Manfaat Sehat Jahe, Cegah Mual hingga Lawan Kanker","11 manfaat sehat jahe , cegah mual hingga lawan kanker . jahe atau dikenal juga dengan nama latin zingiber officinale rosc sering digunakan sebagai rempah untuk penyedap makanan . bahkan , ada pula yang memanfaatkannya sebagai obat tradisional . lebih jelasnya , apa saja manfaat jahe ? cari tahu jawabannya di bawah ini ! sub - topik kandungan gizi jahe jahe merupakan tanaman yang berasal dari asia tenggara . rempah herbal ini kemudian menyebar ke berbagai negara , termasuk indonesia . terkenal karena aromanya yang khas , rempah ini dijadikan bahan masakan sekaligus pengobatan alternatif di cina , india , hingga timur tengah . manfaat tanaman rempah ini dilihat dari berbagai zat gizi yang terkandung di dalamnya . berdasarkan situs panganku yang dikelola oleh kemenkes ri , 100 gram jahe mengandung zat gizi sebagai berikut . air 55 . 0 g . energi 51 kkal . protein 1 , 5 g . lemak 1 , 0 g . karbohidrat 10 , 1 g . serat 12 , 0 g . kalsium 21 miligram mg . fosfor 39 mg . besi 1 , 6 mg . natrium 12 mg . kalium 441 , 7 mg . tembaga 0 , 48 mg . karoten total 9 mikrogram mcg . seng 0 , 7 mg . thiamin vitamin b1 0 , 02 mg . riboflavin vitamin b2 0 , 17 mg . niasin vitamin b3 3 , 3 mg . vitamin c 4 mg . sub - topik manfaat jahe untuk kesehatan sudah banyak riset yang meneliti manfaat dari tanaman rimpang ini . beberapa di antaranya masih memiliki kekurangan sehingga membutuhkan penelitian lebih lanjut . berikut ini berbagai manfaat jahe untuk kesehatan . sub - topik 1 . mengurangi mual ada banyak makanan dan minuman yang menggunakan rempah ini sebagai salah satu bahannya , seperti rebusan air jahe , wedang jahe , teh jahe , permen jahe , atau sup ayam jahe . deretan makanan dan minuman tersebut paling direkomendasikan ketika anda sedang kondisi tertentu yang rentan mengalami mual dan muntah , seperti sakit , hamil , atau bepergian naik mobil . studi pada jurnal integrative medicine insights melaporkan bahwa konsumsi",https://hellosehat.com/nutrisi/fakta-gizi/manfaat-jahe-bagi-kesehatan/,"Kesehatan_umum, kesehatan_ibu, pencegahan",384
